Update,Date,Ticker,Likes,Trader,Seguidores,Profile_Url,Recommendation,Title,Content,Sentiment
,2023-09-26 20:33:38,VRAR,1,TopgOptions,11521,/u/TopgOptions/,Long,VRAR The Glimpse Group  Options Ahead of Earnings,analyz option pattern cinta corpor earn report consid purchas 250usd strike expir premium approxim $ option profit earn releas look forward opinion,1
,2023-09-26 20:19:10,QQQ,0,AmpedTrading,9,/u/AmpedTrading/,Long,QQQ - Bullish Pattern?,see bullish pattern form,1
,2023-09-26 20:14:17,XRPBTC,0,Brandon29992,3,/u/Brandon29992/,Long,XRP VS BTC LONG ...   IN BUY ZONE,come outperform bitcoin classic accumul,1
Updated ,2023-09-26 20:09:59,SPY,1,TradersForecast,192,/u/TradersForecast/,Short,SPY bearish over the next 3-4 weeks,close target reach post close expect revers relat reach coupl pitchfork linger bottom anoth downsid downtrend channel,-1
,2023-09-26 20:05:57,SPY,1,TradersForecast,192,/u/TradersForecast/,Long,SPY reversal coming,predict relat follow exactli channel post earlier revers reach pitchfork reach bottom channel addit indic help conclus includ tradingview restrict revers come expect close,1
,2023-09-26 20:19:10,QQQ,0,AmpedTrading,9,/u/AmpedTrading/,Long,QQQ - Bullish Pattern?,see bullish pattern form,1
,2023-09-26 20:14:17,XRPBTC,0,Brandon29992,3,/u/Brandon29992/,Long,XRP VS BTC LONG ...   IN BUY ZONE,come outperform bitcoin classic accumul,1
Updated ,2023-09-26 20:09:59,SPY,1,TradersForecast,192,/u/TradersForecast/,Short,SPY bearish over the next 3-4 weeks,close target reach post close expect revers relat reach coupl pitchfork linger bottom anoth downsid downtrend channel,-1
,2023-09-26 20:05:57,SPY,1,TradersForecast,192,/u/TradersForecast/,Long,SPY reversal coming,predict relat follow exactli channel post earlier revers reach pitchfork reach bottom channel addit indic help conclus includ tradingview restrict revers come expect close,1
Updated ,2023-09-26 20:01:52,CLX2023,0,WiseguyFutures,1,/u/WiseguyFutures/,,The Wiseguy Report - WTI Crude Oil - 9/22/23,comment progress highest volum $ septemb watch failur close neutral neutral volum structur clx2023 septemb  trade volum novemb contract occur $ & $ highest volum around $ action strongli reject price $ & fail subsequ fundament factor season demand destruct winter economi show weakn continu strength & therefor expens petrodollar slightli hawkish interest support strong + meet octob,0
Updated ,2023-09-26 19:53:43,SQQQ,0,johng2001,166,/u/johng2001/,,Sqqq boxing,comment huawei releas street special hiteck especi comment & support flow comment profit get higher especi control short reason posit chanc come trade safe comment happen individu trader flexibl dash comment govern market absorb $ market land spacetim tradeof strategi control bump land target spacetim tradeof strategi appli month control market within bump alreadi time market higher expect market whenev exampl within market market healthi play unlimit comment monday refus comment expect & abus comment manipul control box comment bump comment comment comment comment comment comment $ afraid section hiteck market fail land hahaha~~ tricki happen surf come,0
,2023-09-26 19:38:25,HGZ2023,0,WiseguyFutures,1,/u/WiseguyFutures/,,The Wiseguy Report : December Copper HGZ2023,wiseguy report decemb copper hgz2023 hgz2023 hgz2023 neutral volum structur septemb  decemb copper volum occur & highest volum occur action decemb copper reject previou interest insid & seek balanc somewher support appear bearish take caution & anticip upsid correct oversold condit becom bearish fundament factor hous market mortgag demand & exist china declin demand economi,0
,2023-09-26 19:33:32,BABA,0,ronposit,24,/u/ronposit/,,BABA - short term signal BUY!,target begin stock tank soleley depend market fundament chart frankli seirous surpris market mechan someth control capabl gape $$ easili overnight,0
,2023-09-26 19:30:38,AUDCHF,0,rohitsuman431,3,/u/rohitsuman431/,Short,Try To Make Money,enhanc trade potenti maxim profit comprehens unveil proven effect sell navig complex trade confid,-1
,2023-09-26 19:30:13,XU100,0,ekgencsoy,61,/u/ekgencsoy/,Long,BIST 100 - DAILY SHORT - MID - LONG TERM TARGETS,target impuls complet second expect correct target target,1
,2023-09-26 19:23:04,MKRUSDT,0,cb_poker,0,/u/cb_poker/,Long,MKRUSDT Long position following a 1 year Rounding Bottom,rel strength shtcoin watchlist recent strength complet yearlong round bottom pattern breakout consolid,1
Updated ,2023-09-26 19:22:43,SPY,0,starexplorer,18,/u/starexplorer/,Short,Short SPY,comment potenti reach strong bounc expect reject potenti guarante expect weekli bearish continu comment approach support trendlin advis sell support trendlin weekli support broken ichimoku support trendlin begin monthli toward,-1
Updated ,2023-09-26 19:00:47,HA,0,LevinBurant,5,/u/LevinBurant/,Long,$HA falling wedge - bullish setup,comment fall fail upsid exampl shouldnt there upsid beauti fall form usual result upsid,1
,2023-09-26 18:42:22,FDX,0,Phiwa26,0,/u/Phiwa26/,Short,fedex in trouble,,-1
,2023-09-26 18:40:46,ES1!,0,spytradingpro,13,/u/spytradingpro/,,"9/27 Daily Recap, Outlook, and Trading Plan",ultrabearish confluenc continu bearish season septemb breakdown pattern result magnet despit bounc revisit indic structur multimonth triangl pattern remain primari pattern reclaim pattern sustain bottom signific ceil remain import act backtest support level support level resist level resist level trade continu begin short alway backtest bounc possibl ’ perhap support breakdown ’ extens accept ’ get involv hold absolut lowest reclaim ’ ’ return accept ’ look perhap ’ approach support move averag august price pois bounc relief recent howev support move averag support around summari import support bounc signal relief break retest potenti disclosur financi advic inform purpos pleas consult profession financi advisor make invest decis,0
,2023-09-26 18:38:04,NZDCHF,0,robertkemp93,8,/u/robertkemp93/,Short,NZDCHF,signal nzdchf profit reward,-1
,2023-09-26 18:31:05,SOFI,0,StudyGuideTA,26,/u/StudyGuideTA/,,SOFI - 4hr TA,frontsid & backsid support level refer label simplifi candl test backsid candl accumul candl test expect bigger bounc expect expect target frontsid candl candl basic timefram distribut candl swinglow frontsid candl like target expect influx volum confirm direct likewis invers backsid candl distribut candl frontsid candl candl alway,0
,2023-09-26 18:30:37,QQQ,0,dratzlogic,55,/u/dratzlogic/,,Wednesday Intra-Day Pattern for 9.27 excluding FOMC,move weight averag wednesday action exclud meet result opportunitiy scalp pattern,0
Updated ,2023-09-26 19:22:43,SPY,0,starexplorer,18,/u/starexplorer/,Short,Short SPY,comment potenti reach strong bounc expect reject potenti guarante expect weekli bearish continu comment approach support trendlin advis sell support trendlin weekli support broken ichimoku support trendlin begin monthli toward,-1
Updated ,2023-09-26 19:00:47,HA,0,LevinBurant,5,/u/LevinBurant/,Long,$HA falling wedge - bullish setup,comment fall fail upsid exampl shouldnt there upsid beauti fall form usual result upsid,1
,2023-09-26 18:42:22,FDX,0,Phiwa26,0,/u/Phiwa26/,Short,fedex in trouble,,-1
,2023-09-26 18:40:46,ES1!,0,spytradingpro,13,/u/spytradingpro/,,"9/27 Daily Recap, Outlook, and Trading Plan",ultrabearish confluenc continu bearish season septemb breakdown pattern result magnet despit bounc revisit indic structur multimonth triangl pattern remain primari pattern reclaim pattern sustain bottom signific ceil remain import act backtest support level support level resist level resist level trade continu begin short alway backtest bounc possibl ’ perhap support breakdown ’ extens accept ’ get involv hold absolut lowest reclaim ’ ’ return accept ’ look perhap ’ approach support move averag august price pois bounc relief recent howev support move averag support around summari import support bounc signal relief break retest potenti disclosur financi advic inform purpos pleas consult profession financi advisor make invest decis,0
,2023-09-26 18:38:04,NZDCHF,0,robertkemp93,8,/u/robertkemp93/,Short,NZDCHF,signal nzdchf profit reward,-1
,2023-09-26 18:31:05,SOFI,0,StudyGuideTA,26,/u/StudyGuideTA/,,SOFI - 4hr TA,frontsid & backsid support level refer label simplifi candl test backsid candl accumul candl test expect bigger bounc expect expect target frontsid candl candl basic timefram distribut candl swinglow frontsid candl like target expect influx volum confirm direct likewis invers backsid candl distribut candl frontsid candl candl alway,0
,2023-09-26 18:30:37,QQQ,0,dratzlogic,55,/u/dratzlogic/,,Wednesday Intra-Day Pattern for 9.27 excluding FOMC,move weight averag wednesday action exclud meet result opportunitiy scalp pattern,0
,2023-09-26 18:29:23,AUDJPY,0,sanv-TPD,40,/u/sanv-TPD/,,AUDJPY- uptrend still continues,follow market uptrend correct impuls broken resist,0
Updated ,2023-09-26 18:24:21,SPY,1,TrendsandCycles,1,/u/TrendsandCycles/,Long,Spy Inverted Head and Shoulder,activ shoulder form wait confirm tomorrow expect shoulder complet tomorrow come bounc lowest possibl trendlin current,1
,2023-09-26 18:13:50,ES1!,0,dannydaytrader007,0,/u/dannydaytrader007/,Short,E-Mini Analysis ,make bearish downsid take,-1
Updated ,2023-09-26 17:42:08,TONUSDT,5,AlQasim_Analysis,266,/u/AlQasim_Analysis/,Long,TON have a good Investment Opportunity ,activ success progr everyon reward invest opportun promis expect break previou market target,1
,2023-09-26 17:21:31,SPX,1,gilusa600,10,/u/gilusa600/,,SPY Reaching Important zone!,channel therefor care fakeout bearish parallel channel,0
Updated ,2023-09-26 17:20:48,VIX,1,armindehghani,69,/u/armindehghani/,,V-I-X movement check market,comment follow redlin comment beauti market possibl << care posit >> comment posit << care posit >> commun scare,0
Updated ,2023-09-26 17:20:27,UNFIUSD,0,jawesome04769,1,/u/jawesome04769/,Long,Unfi LONG,activ volum increas volum upsid cancel mission activ squint slight ascend pattern start buysel order thought comment other opinion experi,1
,2023-09-26 17:18:21,RUT,1,gilusa600,10,/u/gilusa600/,Short,RUT - Bearish idea ,bearish russel & bearish parallel channel,-1
Updated ,2023-09-26 17:18:03,SPY,10,Options360,1997,/u/Options360/,,SPY 2024 prediction,comment snapshot trajectori snapshot trajectori snapshot trajectori comment updat comment updat option expiri volum volum putcal volum interest interest putcal interest highest strike highest strike highest strike highest strike expiri volum volum putcal volum interest interest putcal interest highest strike highest strike highest strike highest strike expiri volum volum putcal volum interest interest putcal interest highest strike highest strike highest strike highest strike comment catalyst tuesday interest decis wednesday interest decis thursday witch friday expir + trillion dollar comment scientif formula predict tomorrow price comment updat premarket releas mirror januari octob trajectori comment updat premarket releas mirror januari octob trajectori channel alert comment rotat technolog healthcar healthcar reward standpoint comment trendlin trigger comment cross trendlin direct comment equiti market close weekend comment weekli market comment feder reserv jerom schedul semiannu testimoni capitol start wednesday thursday senat comment market comment sever possibl scenario comment option updat expiri volum volum putcal volum interest interest putcal interest highest strike highest volum strike highest strike highest volum strike comment trade updat bounc market comment ttcatr level updat = = = = = = = comment trade updat market intraday comment market usual bullish head comment doubl pattern make comment comment comment snapshot updat comment snapshot updat comment close snapshot ttcatr vwma20 predict trajectori random centerlin support resist level histor trajectori around bar earn upsid revis interest intersect trajectori follow weekli candlestick tap trajectori trajectori centerlin trajectori septemb octob trajectori centerlin support resist trajectori centerlin support resist recent trajectori centerlin support trajectori = = = trajectori = = = trajectori month = = = = = = =,0
Updated ,2023-09-27 13:24:19,XAUUSD,1,LionHart_Trading,4,/u/LionHart_Trading/,Long,"Gold (GC, XAU) Bear Trap Long",comment realiz accident post addit 360minute6hour demand refin reduc timefram watch 180minute3hour continu exist futur establish fill anoth element consid approach aforement level timefram revers final suppli higher establish opt conserv longterm structur prevail behavior broader market godspe attractiven rather depend price current ~ demand ’ “aggressive” supplyresist directli level scrub dissatisfactori riskreward someth … confid level multipl “” visit format stack consecut like consid somewhat “ ” buyer previous outweigh seller directli support breakout trader sell despit persist strength bullishlook longterm chart get overdon ’ analysi mention numer counterargu present alongsid longterm ’ compel undermin bullish revisit updat,1
,2023-09-26 17:10:22,SPY,0,TitanFXX,2,/u/TitanFXX/,,my take on SPY,come loss,0
Updated ,2023-09-26 17:18:03,SPY,10,Options360,1997,/u/Options360/,,SPY 2024 prediction,comment snapshot trajectori snapshot trajectori snapshot trajectori comment updat comment updat option expiri volum volum putcal volum interest interest putcal interest highest strike highest strike highest strike highest strike expiri volum volum putcal volum interest interest putcal interest highest strike highest strike highest strike highest strike expiri volum volum putcal volum interest interest putcal interest highest strike highest strike highest strike highest strike comment catalyst tuesday interest decis wednesday interest decis thursday witch friday expir + trillion dollar comment scientif formula predict tomorrow price comment updat premarket releas mirror januari octob trajectori comment updat premarket releas mirror januari octob trajectori channel alert comment rotat technolog healthcar healthcar reward standpoint comment trendlin trigger comment cross trendlin direct comment equiti market close weekend comment weekli market comment feder reserv jerom schedul semiannu testimoni capitol start wednesday thursday senat comment market comment sever possibl scenario comment option updat expiri volum volum putcal volum interest interest putcal interest highest strike highest volum strike highest strike highest volum strike comment trade updat bounc market comment ttcatr level updat = = = = = = = comment trade updat market intraday comment market usual bullish head comment doubl pattern make comment comment comment snapshot updat comment snapshot updat comment close snapshot ttcatr vwma20 predict trajectori random centerlin support resist level histor trajectori around bar earn upsid revis interest intersect trajectori follow weekli candlestick tap trajectori trajectori centerlin trajectori septemb octob trajectori centerlin support resist trajectori centerlin support resist recent trajectori centerlin support trajectori = = = trajectori = = = trajectori month = = = = = = =,0
